ML_Model,Symbol,FeatureSet,Horizon_Days,Validation_RMSE,Test_RMSE
SVR,PYPL,Basic,5,6.266050640536502,9.87271637485192
SVR,PYPL,Advanced,1,2.057773558855076,1.5378020687912153
SVR,PYPL,Advanced,3,3.926325297646547,2.97186728031654
SVR,PYPL,Advanced,5,4.91613681818471,3.615838332486685
SVR,RL,Basic,1,15.17729401959992,51.76453664443624
SVR,RL,Basic,3,37.963968660884724,91.19108353541104
SVR,RL,Basic,5,23.604161683079216,104.66631273564886
SVR,RL,Advanced,1,8.001392635986091,12.077500495434409
SVR,RL,Advanced,3,13.643780949761945,17.949481505934337
SVR,RL,Advanced,5,18.583113465858137,22.768954657751596
SVR,SBUX,Basic,1,4.409326615358332,2.052706170421257
SVR,SBUX,Basic,3,6.972599720541674,3.4008997035402855
SVR,SBUX,Basic,5,6.823129712119611,4.398447675386827
SVR,SBUX,Advanced,1,2.2652789597989607,2.216025407172822
SVR,SBUX,Advanced,3,4.077759265443482,4.072540686060719
SVR,SBUX,Advanced,5,5.349319900858433,5.68676067868851
SVR,STLD,Basic,1,7.492399099643103,11.094149771531084
SVR,STLD,Basic,3,15.406549336238786,18.42936870150062
SVR,STLD,Basic,5,20.393500405125415,22.722025624205312
SVR,STLD,Advanced,1,4.088213209247689,8.035334504807475
SVR,STLD,Advanced,3,6.377764744153318,14.174319172918961
SVR,STLD,Advanced,5,7.613689557885604,21.151802744526208
SVR,SW,Basic,1,1.8380151374268923,1.793041248750585
SVR,SW,Basic,3,3.905450356968183,3.24228691844524
SVR,SW,Basic,5,5.359524875366343,4.754867025118515
SVR,SW,Advanced,1,1.170076759937238,1.2944653876655834
SVR,SW,Advanced,3,2.100409886788074,2.3080659406776785
SVR,SW,Advanced,5,2.908609939811063,2.997959202578084
SVR,T,Basic,1,0.7579530656412158,0.794486786234804
SVR,T,Basic,3,1.0341047669361951,1.8552359656833335
SVR,T,Basic,5,1.2977360007118675,1.9767324350976654
SVR,T,Advanced,1,0.431596117450836,0.5207505246337388
SVR,T,Advanced,3,0.8085156083109278,1.1047695300756446
SVR,T,Advanced,5,0.9835057151772362,1.45392736974093
SVR,TGT,Basic,1,7.381794909429529,3.0776459995790306
SVR,TGT,Basic,3,16.62494374051954,6.405882029796785
SVR,TGT,Basic,5,18.661558220254626,7.780916023623161
SVR,TGT,Advanced,1,3.0189019773895636,3.2232312304688207
SVR,TGT,Advanced,3,5.9897390900075225,5.976704693795267
SVR,TGT,Advanced,5,8.430054598014388,7.390227055194251
SVR,TPR,Basic,1,4.874430483919785,12.51256382901717
SVR,TPR,Basic,3,6.2985173579103115,21.467948901384926
SVR,TPR,Basic,5,5.4260444817376285,25.09433404817394
SVR,TPR,Advanced,1,2.9237919924620597,5.704462777086468
SVR,TPR,Advanced,3,5.149874100526919,8.216237917032277
SVR,TPR,Advanced,5,7.467622522928763,12.87219340678692
SVR,TSLA,Basic,1,31.70373527958741,23.317183541537826
SVR,TSLA,Basic,3,70.5393312712395,35.755241770142106
SVR,TSLA,Basic,5,85.07970333659,46.369844455266445
SVR,TSLA,Advanced,1,21.817060833472667,21.99966000721429
SVR,TSLA,Advanced,3,46.53959970226032,50.93784347054176
SVR,TSLA,Advanced,5,67.6345332124037,61.31340627292077
SVR,TTWO,Basic,1,14.943043062614862,14.749145766582776
SVR,TTWO,Basic,3,21.148184836128483,27.301195020665645
SVR,TTWO,Basic,5,19.89295088246756,31.882540357888043
SVR,TTWO,Advanced,1,5.236146348983045,6.955045132869692
SVR,TTWO,Advanced,3,13.767840471170958,13.784701361234557
SVR,TTWO,Advanced,5,21.825409648970844,20.008686361667316
SVR,V,Basic,1,18.950853115048005,13.632388473146436
SVR,V,Basic,3,25.356639595089415,17.818308323654257
SVR,V,Basic,5,32.824835410162876,24.946453512860877
SVR,V,Advanced,1,6.092337937489976,6.372592464384434
SVR,V,Advanced,3,10.489291147651093,12.390447000529985
SVR,V,Advanced,5,13.727648332206318,18.477919701917884
SVR,VMC,Basic,1,15.363694321014771,12.168690562474195
SVR,VMC,Basic,3,36.02328877289437,24.705698147911438
SVR,VMC,Basic,5,38.02412059289568,25.679618092408873
SVR,VMC,Advanced,1,5.2952960205447335,6.579597557412133
SVR,VMC,Advanced,3,9.158893410168826,12.122668442227546
SVR,VMC,Advanced,5,10.684804447319992,17.312737407988493
SVR,VST,Basic,1,10.314125150582264,20.33361522263244
SVR,VST,Basic,3,15.106333180168356,33.414854566933606
SVR,VST,Basic,5,30.017635666094623,32.27602276103374
SVR,VST,Advanced,1,7.474482021604161,6.2136599146480656
SVR,VST,Advanced,3,12.07525771267882,12.401126302396404
SVR,VST,Advanced,5,13.129877231941716,18.28946040367342
SVR,VTR,Basic,1,6.518480598474424,2.782727117590052
SVR,VTR,Basic,3,10.08161139152691,4.292464314778459
SVR,VTR,Basic,5,9.583380516185283,6.064138031945712
SVR,VTR,Advanced,1,1.568633109115277,2.1774492518056534
SVR,VTR,Advanced,3,4.404527238102542,3.886466157626373
SVR,VTR,Advanced,5,7.2075270162048355,4.565124469452943
SVR,WBD,Basic,1,2.1919908547187643,1.6902284694348468
SVR,WBD,Basic,3,2.0542474466128904,4.967647750764076
SVR,WBD,Basic,5,1.9480436707801905,6.760036593951925
SVR,WBD,Advanced,1,0.6983019212870103,0.8443438077982052
SVR,WBD,Advanced,3,1.4103949627345034,3.642348303356997
SVR,WBD,Advanced,5,2.134444271474437,5.55605694440142
SVR,WDAY,Basic,1,7.190282013426444,21.204281631608094
SVR,WDAY,Basic,3,12.498527718284583,21.480144506878855
SVR,WDAY,Basic,5,14.400601164338818,24.73449224163356
SVR,WDAY,Advanced,1,6.749092223288166,5.763098533019677
SVR,WDAY,Advanced,3,12.265875938948048,9.848598762070313
SVR,WDAY,Advanced,5,14.075543633064825,11.206959484887475
SVR,WDC,Basic,1,5.026522923482246,24.26945626124712
SVR,WDC,Basic,3,9.591619457409491,43.81151687419025
SVR,WDC,Basic,5,17.22761134206656,54.68256212683584
SVR,WDC,Advanced,1,5.815018413391859,23.613290827945157
SVR,WDC,Advanced,3,11.322601986661576,40.60604170364576
SVR,WDC,Advanced,5,14.834114813225417,55.121011243936266
SVR,WEC,Basic,1,5.673796214655606,4.958277569857322
SVR,WEC,Basic,3,6.138571699183615,5.575639371569038
SVR,WEC,Basic,5,7.559373259643966,6.653871340888015
SVR,WEC,Advanced,1,1.7923347617718501,1.4145343698295436
SVR,WEC,Advanced,3,3.9158165840571812,2.6772782664780777
SVR,WEC,Advanced,5,4.904992396757128,4.019811388048638
SVR,WELL,Basic,1,18.79504795880286,27.13806112373003
SVR,WELL,Basic,3,31.72812227686627,36.2214705267451
SVR,WELL,Basic,5,31.070475510176234,39.203546995931546
SVR,WELL,Advanced,1,3.135529866167168,4.074039853023817
SVR,WELL,Advanced,3,8.840694763910987,9.487150225576391
SVR,WELL,Advanced,5,12.496304367094044,11.807228875659494
SVR,WFC,Basic,1,6.234742707630726,8.907351861165255
SVR,WFC,Basic,3,14.653868043980124,12.416436869204553
SVR,WFC,Basic,5,10.778519404368765,12.265695602851391
SVR,WFC,Advanced,1,1.9877046801021476,2.066669742911389
SVR,WFC,Advanced,3,3.3457200354917127,4.189338928184035
SVR,WFC,Advanced,5,4.209366740987355,5.019622812802208
SVR,WMB,Basic,1,6.136916553455424,8.647849028604876
SVR,WMB,Basic,3,2.991559231109933,28.385226737395115
SVR,WMB,Basic,5,6.047624950396197,34.361712355378
SVR,WMB,Advanced,1,1.4237334331211207,1.7485994343449625
SVR,WMB,Advanced,3,3.8979391054079042,4.120819186915155
SVR,WMB,Advanced,5,6.561456318605757,4.975330982989258
SVR,WMT,Basic,1,3.0596869661971886,5.846774172040002
SVR,WMT,Basic,3,16.167555050567103,13.676848683448805
SVR,WMT,Basic,5,19.76485167521682,13.440795826876169
SVR,WMT,Advanced,1,2.4182332575857757,2.595085761255252
SVR,WMT,Advanced,3,5.924497570061589,5.136285431470267
SVR,WMT,Advanced,5,9.52814273194615,6.795093798529674
SVR,WY,Basic,1,0.6043833994521493,0.6868781028563798
SVR,WY,Basic,3,1.1123707110143835,1.0381524033002671
SVR,WY,Basic,5,1.3641453258201282,1.291350739110726
SVR,WY,Advanced,1,0.532460207588264,0.5587987238672162
SVR,WY,Advanced,3,0.9276367156861908,0.9902284030399109
SVR,WY,Advanced,5,1.2435566497561683,1.2786404071450297
SVR,XEL,Basic,1,3.2176517400717746,2.8400803534162447
SVR,XEL,Basic,3,11.556898427052571,5.793733151499795
SVR,XEL,Basic,5,16.865128071043696,5.652675971095655
SVR,XEL,Advanced,1,1.2019922247231702,1.1873014048448838
SVR,XEL,Advanced,3,2.374949600110692,2.0312233360864473
SVR,XEL,Advanced,5,3.3273440336636817,2.665170823255686
SVR,XYL,Basic,1,6.964988532784695,3.98650599309606
SVR,XYL,Basic,3,12.596269398873835,7.857168284909881
SVR,XYL,Basic,5,11.693542675666352,10.392735429161068
SVR,XYL,Advanced,1,2.504985944090072,2.54106399167192
SVR,XYL,Advanced,3,4.774042445342309,4.494974315210855
SVR,XYL,Advanced,5,6.1654021243780255,5.720687595791761
