ML_Model,Symbol,FeatureSet,Horizon_Days,Validation_RMSE,Test_RMSE
XGBoost,NFLX,Basic,1,2.4572749562635843,2.5118761799055096
XGBoost,NFLX,Basic,3,4.1879603264783825,4.202738044809647
XGBoost,NFLX,Basic,5,5.508818882245459,6.203904062533308
XGBoost,NFLX,Advanced,1,2.2804023158735114,2.035426232088307
XGBoost,NFLX,Advanced,3,4.344353909497183,4.142236875475813
XGBoost,NFLX,Advanced,5,5.682089850128325,6.402132422529608
XGBoost,NKE,Basic,1,2.0130683321466987,1.8335647207836052
XGBoost,NKE,Basic,3,3.3172883537899547,2.902800252367244
XGBoost,NKE,Basic,5,4.167589576475697,3.422996544661175
XGBoost,NKE,Advanced,1,1.732039231637508,1.3196883575937268
XGBoost,NKE,Advanced,3,3.074922183679456,2.2904859170150234
XGBoost,NKE,Advanced,5,3.9117205558695427,3.1060271299169746
XGBoost,NOW,Basic,1,7.395331082432345,6.5531177627310635
XGBoost,NOW,Basic,3,9.859678360237005,10.01680857591826
XGBoost,NOW,Basic,5,12.94303918455741,12.769013434313697
XGBoost,NOW,Advanced,1,5.037886307881862,5.035664778847405
XGBoost,NOW,Advanced,3,9.28405166485607,10.474909551302465
XGBoost,NOW,Advanced,5,11.439186280964632,11.675454697615987
XGBoost,OMC,Basic,1,1.402300629510323,1.8512580499308569
XGBoost,OMC,Basic,3,2.349073588237171,3.250526042921914
XGBoost,OMC,Basic,5,2.957260424892964,3.9652809630345374
XGBoost,OMC,Advanced,1,1.4063805874886142,1.865708417569988
XGBoost,OMC,Advanced,3,2.313461623500745,3.265613760717407
XGBoost,OMC,Advanced,5,2.7952197879327088,4.281893433989952
XGBoost,PEP,Basic,1,2.763097019183643,2.259535770194286
XGBoost,PEP,Basic,3,4.458756024921053,4.224493182192011
XGBoost,PEP,Basic,5,4.887458962641319,5.6585694303406635
XGBoost,PEP,Advanced,1,2.0355669306138156,2.3654454334165256
XGBoost,PEP,Advanced,3,3.662633826155188,4.218255006911336
XGBoost,PEP,Advanced,5,4.4028117044427395,5.628134761924925
XGBoost,PYPL,Basic,1,1.8087133428958708,1.5387613283368116
XGBoost,PYPL,Basic,3,3.092298190362191,2.8823472388035416
XGBoost,PYPL,Basic,5,3.867853208579233,3.5826235220808296
XGBoost,PYPL,Advanced,1,1.6946589253920503,1.3582205035210229
XGBoost,PYPL,Advanced,3,2.891609655911374,2.6031263150172577
XGBoost,PYPL,Advanced,5,3.825107380139658,3.3903350661621494
XGBoost,RL,Basic,1,6.820572134963967,9.194289545653854
XGBoost,RL,Basic,3,12.153923070510743,15.196865462534394
XGBoost,RL,Basic,5,14.29532830488236,19.39743375506974
XGBoost,RL,Advanced,1,6.726158373154834,9.035628509322665
XGBoost,RL,Advanced,3,11.229381189837731,14.17032254955114
XGBoost,RL,Advanced,5,14.275897855419151,17.721790469382857
XGBoost,SBUX,Basic,1,1.999326175402613,1.7760859628691472
XGBoost,SBUX,Basic,3,3.6959545256092383,2.8999108802729894
XGBoost,SBUX,Basic,5,4.659590979643694,3.973756220718884
XGBoost,SBUX,Advanced,1,1.9448786029914789,1.8391489662989853
XGBoost,SBUX,Advanced,3,3.6260491896798235,3.0119061190012837
XGBoost,SBUX,Advanced,5,4.524064973697933,3.9146944680511564
XGBoost,STLD,Basic,1,3.302036556981374,5.64113035933384
XGBoost,STLD,Basic,3,7.34431344326492,10.54447106405358
XGBoost,STLD,Basic,5,10.288426146874771,14.38736643663918
XGBoost,STLD,Advanced,1,3.2091719898186777,5.529337092096054
XGBoost,STLD,Advanced,3,5.955094238395083,10.003687027485805
XGBoost,STLD,Advanced,5,7.791799389568026,13.912549841647566
XGBoost,SW,Basic,1,1.2947829886967477,1.2687349577967486
XGBoost,SW,Basic,3,2.0878624684259033,2.127881487215213
XGBoost,SW,Basic,5,2.5641637380483333,2.6109550920686715
XGBoost,SW,Advanced,1,2.537915082886727,1.1905393585787458
XGBoost,SW,Advanced,3,2.5581344146888165,2.1768642452270814
XGBoost,SW,Advanced,5,3.8465923114766665,2.8098883236960783
XGBoost,T,Basic,1,0.4532377707360126,0.45172147866649554
XGBoost,T,Basic,3,0.765975342760224,0.866996257816572
XGBoost,T,Basic,5,1.1164167469515627,1.0881856031610977
XGBoost,T,Advanced,1,0.37218883710270156,0.4362572559875692
XGBoost,T,Advanced,3,0.6878795139021379,0.847751636526424
XGBoost,T,Advanced,5,0.9779148390553345,1.0574230341921311
XGBoost,TGT,Basic,1,2.184289749055998,2.4420743031158487
XGBoost,TGT,Basic,3,3.8598337425825804,4.164479241388713
XGBoost,TGT,Basic,5,4.925136420095953,5.176367265676529
XGBoost,TGT,Advanced,1,2.21973070691221,2.4671817064002073
XGBoost,TGT,Advanced,3,3.6485225518120377,4.12367894344504
XGBoost,TGT,Advanced,5,4.759888820965723,4.930170602272515
XGBoost,TPR,Basic,1,2.65626864518614,3.704637814013209
XGBoost,TPR,Basic,3,3.9334735532139518,5.840968768099165
XGBoost,TPR,Basic,5,5.116691157155585,7.316580048336679
XGBoost,TPR,Advanced,1,2.5249634132461223,3.6269651995660226
XGBoost,TPR,Advanced,3,3.9978439609246563,5.676791380484151
XGBoost,TPR,Advanced,5,5.483148591548041,7.289571653397806
XGBoost,TSLA,Basic,1,15.741648387958358,13.365242098788638
XGBoost,TSLA,Basic,3,25.465426652246805,18.92772197527512
XGBoost,TSLA,Basic,5,32.87790731381696,23.08758459273381
XGBoost,TSLA,Advanced,1,13.948568663215,11.772370363492088
XGBoost,TSLA,Advanced,3,24.639645957023674,19.312701740691168
XGBoost,TSLA,Advanced,5,29.285944335616854,25.371725777182814
XGBoost,TTWO,Basic,1,4.60856431106554,5.278144983831812
XGBoost,TTWO,Basic,3,10.41701146946285,10.10570597224392
XGBoost,TTWO,Basic,5,12.86197427407358,13.35482706202018
XGBoost,TTWO,Advanced,1,4.473423169715259,5.231715082954811
XGBoost,TTWO,Advanced,3,9.627026335621494,9.653601320698199
XGBoost,TTWO,Advanced,5,11.952061196395956,13.954247130855277
XGBoost,V,Basic,1,5.16504368922588,5.046149078254642
XGBoost,V,Basic,3,9.687665645795281,9.021046060343602
XGBoost,V,Basic,5,13.2980000661594,11.888092270262383
XGBoost,V,Advanced,1,4.911618176270586,5.052515809778341
XGBoost,V,Advanced,3,8.814725564000852,9.148697212681652
XGBoost,V,Advanced,5,12.117938554157321,11.304207624709285
XGBoost,VMC,Basic,1,4.737239823667853,6.002715654799543
XGBoost,VMC,Basic,3,10.436650438262452,11.024836448327202
XGBoost,VMC,Basic,5,12.448857478426328,14.743637761755279
XGBoost,VMC,Advanced,1,4.1966431252644,6.023526532762521
XGBoost,VMC,Advanced,3,10.098139261932783,10.611657528925488
XGBoost,VMC,Advanced,5,12.216168842449408,14.27287095656205
XGBoost,VST,Basic,1,8.028023688259154,5.21441654936511
XGBoost,VST,Basic,3,15.882209293777885,8.717963463056114
XGBoost,VST,Basic,5,21.571206047803102,11.428848538320445
XGBoost,VST,Advanced,1,7.333811389879916,5.349462371999812
XGBoost,VST,Advanced,3,12.269902387925889,9.053232727088597
XGBoost,VST,Advanced,5,14.910994111762955,12.114338237075511
XGBoost,VTR,Basic,1,0.9770868718474568,1.1573191227121802
XGBoost,VTR,Basic,3,2.2928549344917952,2.319855503391113
XGBoost,VTR,Basic,5,3.340991437351919,3.1520471424406344
XGBoost,VTR,Advanced,1,0.9309305102292905,1.178305376206683
XGBoost,VTR,Advanced,3,1.919099102029864,2.3887103431133636
XGBoost,VTR,Advanced,5,2.5128078433379355,3.2343724988707496
XGBoost,WBD,Basic,1,0.5640785968733419,0.2768295088190746
XGBoost,WBD,Basic,3,1.0990785028378034,0.6253057074938557
XGBoost,WBD,Basic,5,1.4073128908442083,0.8208854364698007
XGBoost,WBD,Advanced,1,0.5483712049052621,0.2815913987251953
XGBoost,WBD,Advanced,3,1.0898261235856253,0.45902351573525463
XGBoost,WBD,Advanced,5,1.4154151510894752,0.749080485728244
XGBoost,WDAY,Basic,1,5.389930209439721,6.360883675009118
XGBoost,WDAY,Basic,3,8.861119606154995,10.358500515666785
XGBoost,WDAY,Basic,5,10.438388704607517,13.306004274406654
XGBoost,WDAY,Advanced,1,5.434799005589207,5.183190424191701
XGBoost,WDAY,Advanced,3,9.033808918123638,9.761546774812276
XGBoost,WDAY,Advanced,5,10.884996971185048,12.767724021483534
XGBoost,WDC,Basic,1,5.338512702337541,24.27102328935965
XGBoost,WDC,Basic,3,11.989165416709577,41.10286056937078
XGBoost,WDC,Basic,5,18.500556639670478,51.92191222819142
XGBoost,WDC,Advanced,1,4.226355551208068,23.35425526572421
XGBoost,WDC,Advanced,3,9.769990550039388,37.11886882570589
XGBoost,WDC,Advanced,5,15.689342302595863,49.39539577644293
XGBoost,WEC,Basic,1,1.5633170297637515,1.1975146147254176
XGBoost,WEC,Basic,3,3.4444855004216213,2.282809292107715
XGBoost,WEC,Basic,5,5.3617140510473265,2.774518089938101
XGBoost,WEC,Advanced,1,1.5116623241772302,1.1802634117486215
XGBoost,WEC,Advanced,3,3.766625901676616,1.9803031754569167
XGBoost,WEC,Advanced,5,6.445741549744179,2.260146779658055
XGBoost,WELL,Basic,1,2.1835669211425928,3.2226060937805783
XGBoost,WELL,Basic,3,4.1251187604177035,5.879915240002266
XGBoost,WELL,Basic,5,5.968521219024608,7.018664915533118
XGBoost,WELL,Advanced,1,2.202434545323881,3.297398801124404
XGBoost,WELL,Advanced,3,4.009374209765648,5.715272262749791
XGBoost,WELL,Advanced,5,5.554175063179832,7.160224652026679
XGBoost,WFC,Basic,1,1.438809133162031,1.5774332842261776
XGBoost,WFC,Basic,3,2.7036929252937574,3.1839275222678802
XGBoost,WFC,Basic,5,3.3147272930206477,4.052165584771825
XGBoost,WFC,Advanced,1,1.3933357761772682,1.5098838960356735
XGBoost,WFC,Advanced,3,2.564898500104299,2.7467086185492335
XGBoost,WFC,Advanced,5,3.1482767630976785,3.4541877494140354
XGBoost,WMB,Basic,1,0.9560505790834413,1.1495783220549363
XGBoost,WMB,Basic,3,1.7475773769075713,2.664597298977142
XGBoost,WMB,Basic,5,2.101902408927675,3.6910309969311146
XGBoost,WMB,Advanced,1,0.9693888813111239,1.0433658995746418
XGBoost,WMB,Advanced,3,1.7038024097141413,2.279821438332098
XGBoost,WMB,Advanced,5,2.1013884258506015,3.4828265739331665
XGBoost,WMT,Basic,1,1.6041649201941492,2.3369628376595184
XGBoost,WMT,Basic,3,2.9269841295127836,4.711610658207701
XGBoost,WMT,Basic,5,3.6357949849198543,5.704386298211169
XGBoost,WMT,Advanced,1,1.548153426242687,2.1746998317622808
XGBoost,WMT,Advanced,3,2.8153894718246244,3.907341595326826
XGBoost,WMT,Advanced,5,3.5844156434056473,4.979656763490546
XGBoost,WY,Basic,1,0.4358625279365809,0.42655180118187247
XGBoost,WY,Basic,3,0.7659219238904716,0.7692948299050003
XGBoost,WY,Basic,5,1.043719714349568,0.9618116649231281
XGBoost,WY,Advanced,1,0.45371764261624914,0.4265757341457807
XGBoost,WY,Advanced,3,0.7079315274128869,0.7688425150068442
XGBoost,WY,Advanced,5,0.9169115350817009,0.9792090764212575
XGBoost,XEL,Basic,1,1.266683667448173,1.0347050418513821
XGBoost,XEL,Basic,3,3.1653950203411183,1.6997272679616642
XGBoost,XEL,Basic,5,4.84069210208705,2.1166055917554667
XGBoost,XEL,Advanced,1,1.3253674914988391,1.0399398681440588
XGBoost,XEL,Advanced,3,3.1971557306771436,1.7812832646995183
XGBoost,XEL,Advanced,5,5.1809856645512635,2.1888248968197077
XGBoost,XYL,Basic,1,2.049749803551655,2.186990718227505
XGBoost,XYL,Basic,3,4.433045787386982,3.6465689557628393
XGBoost,XYL,Basic,5,6.398142413387489,4.43202067052383
XGBoost,XYL,Advanced,1,1.9654541249857853,2.2200049230817984
XGBoost,XYL,Advanced,3,3.9317456860838145,3.6643786860108505
XGBoost,XYL,Advanced,5,5.324276242166736,4.654263930307077
