ML_Model,FeatureSet,Horizon_Days,Symbol,Baseline_RMSE,News_RMSE,News_Answers_RMSE
Elastic Net,Advanced,5,GOOGL,29.630898465369757,29.932048019291926,29.89486923183326
Elastic Net,Advanced,5,GS,34.612927221018076,34.34331018638951,34.337740210541554
Elastic Net,Advanced,5,HPE,6.234693991907902,6.193415758002675,6.164902726482414
Elastic Net,Advanced,5,IFF,6.649151170118501,6.687867761551877,6.598010920245128
Elastic Net,Advanced,5,IP,4.977964602082783,5.0033016083333655,4.976885963234512
Elastic Net,Advanced,5,IRM,14.56516900277847,14.874969759606337,14.876747186619866
Elastic Net,Advanced,5,JPM,54.071416945123225,54.345051727699655,54.55750548020166
Elastic Net,Advanced,5,KIM,3.226514784810438,3.2553520386735224,3.263765866774561
Elastic Net,Advanced,5,KO,3.54532250298098,3.635897227302341,3.6884860021309085
Elastic Net,Advanced,5,LNT,26.401901956703867,26.41314557019163,26.412778627170646
Elastic Net,Advanced,5,LYB,39.52153022152943,39.433964385923936,39.517406230970835
Elastic Net,Advanced,5,MAA,13.85741916644385,13.878593112904557,13.838946592387616
Elastic Net,Advanced,5,META,67.07678845033081,66.74879370176734,66.472473566502
Elastic Net,Advanced,5,MLM,272.71398268506533,272.4416001638646,272.463368135589
Elastic Net,Advanced,5,MMM,7.321877249389419,7.465552064484882,7.500772059632098
Elastic Net,Advanced,5,MOS,3.298836890997287,3.3261683227187206,3.3734541914511267
Elastic Net,Advanced,5,NFLX,58.96266738548917,58.93385687211495,58.95553868317735
Elastic Net,Advanced,5,NKE,2.2425913680151273,2.1743043495321666,2.1798652562053036
Elastic Net,Advanced,5,NOW,115.847994341849,115.71219196978348,115.64771546156562
Elastic Net,Advanced,5,OMC,3.3060976468957226,3.2828346724345985,3.2647310559887135
Elastic Net,Advanced,5,PEP,25.44094138961375,25.424315527537782,25.56503382035624
Elastic Net,Advanced,5,PYPL,4.087501888174961,4.0781041280334565,4.065776635549453
Elastic Net,Advanced,5,RL,14.503238284689798,14.291896075035131,14.409799742668019
Elastic Net,Advanced,5,SBUX,19.483914192644793,19.584304797336767,19.48880641634124
Elastic Net,Advanced,5,STLD,15.843896710592665,15.657415500196812,15.6633207047115
Elastic Net,Advanced,5,SW,5.736732510906341,5.774080334099987,5.778023496927718
Elastic Net,Advanced,5,T,11.19133811234968,11.203005102175398,11.20235453254907
Elastic Net,Advanced,5,TGT,11.342530590142996,11.519446430714462,11.750051007465869
Elastic Net,Advanced,5,TPR,210.5914998386071,210.36631279054032,210.35337891754796
Elastic Net,Advanced,5,TSLA,187.98290076902708,188.05173408633945,188.2084313034066
Elastic Net,Advanced,5,TTWO,27.803189279978163,27.928167631946984,28.18079809788599
Elastic Net,Advanced,5,V,98.69691481695362,98.1687351308272,98.18544197350928
Elastic Net,Advanced,5,VMC,52.18626075072269,51.83072961820218,51.70857715820614
Elastic Net,Advanced,5,VST,23.471238364805334,23.586106611010383,23.609893273142106
Elastic Net,Advanced,5,VTR,38.01810560060156,37.80383481134604,37.79994860516983
Elastic Net,Advanced,5,WBD,14.250754434762944,14.285383135228038,14.296135986677777
Elastic Net,Advanced,5,WDAY,191.50020092699887,191.38495122156272,191.30473036092695
Elastic Net,Advanced,5,WDC,457.45843984137406,456.9773026879749,456.4144233136106
Elastic Net,Advanced,5,WEC,12.716580062622198,12.81245492178551,12.806075498086603
Elastic Net,Advanced,5,WELL,143.08550201741474,142.73024932029023,142.7488644929499
Elastic Net,Advanced,5,WFC,2.44318268973448,2.4345155682324724,2.4115654528211956
Elastic Net,Advanced,5,WMB,3.519755345797137,3.6119079424073437,3.6681086821597586
Elastic Net,Advanced,5,WMT,13.179292252128104,13.19894661430825,13.226602856301845
Elastic Net,Advanced,5,WY,3.1032533623100242,3.105155740065409,3.112628448552522
Elastic Net,Advanced,5,XEL,14.946390287433244,14.939188536896939,14.934931967428936
Elastic Net,Advanced,5,XYL,4.430431782404643,4.389540658306075,4.37066217705557
Elastic Net,Basic,1,AAPL,6.050522652582572,6.270731984851745,6.293444275975008
Elastic Net,Basic,1,ABNB,6.696299548775568,7.028178917327805,7.1176628158124435
Elastic Net,Basic,1,ACN,4.953556618226053,4.934758252635002,4.929323898416697
Elastic Net,Basic,1,ADBE,8.176231219387528,8.087905990009014,8.053561038048372
Elastic Net,Basic,1,AEP,1.4676220672115057,1.479010195534695,1.4777020431349048
Elastic Net,Basic,1,AES,0.021474861779723974,0.028053455242028468,0.029054620493973757
Elastic Net,Basic,1,AFL,1.7628907166072032,1.7612183623946849,1.74924731148727
Elastic Net,Basic,1,AIG,0.9345189133899265,0.9366302944365346,0.9517987175982675
Elastic Net,Basic,1,AMZN,5.069646877785365,5.229604582162801,5.261718972596723
Elastic Net,Basic,1,AOS,1.2220958622385971,1.2395723637657352,1.2324997965344575
Elastic Net,Basic,1,APA,1.0496903589507882,1.0736606752509434,1.0719115947767384
Elastic Net,Basic,1,APD,3.8106665314124863,4.311771163871029,4.3274393279301275
Elastic Net,Basic,1,APO,3.233011450518825,3.3072312204532865,3.281598137391703
Elastic Net,Basic,1,AXP,4.903849763868023,4.966327716722223,4.975710627055802
Elastic Net,Basic,1,BA,5.043437348761116,5.129039440679359,5.07904423698019
Elastic Net,Basic,1,BKNG,5.493507786268026,5.774432987467389,5.772744434790668
Elastic Net,Basic,1,BKR,1.0560220175145285,1.1518217273054652,1.145895236295578
Elastic Net,Basic,1,BR,3.8170800322895064,3.9025236199076088,3.9035572349752927
Elastic Net,Basic,1,CARR,1.5255052146197072,1.5004945635851579,1.524499111178438
Elastic Net,Basic,1,CASY,24.578195842346037,24.988656964591247,25.050569347116458
Elastic Net,Basic,1,CAT,21.688487456543566,21.629954018487968,21.872255412724854
Elastic Net,Basic,1,CBRE,2.985739568368598,3.078645031073915,3.0794935196149384
Elastic Net,Basic,1,CEG,5.6460490526743445,5.699808923866147,5.735983709530467
